"red","green","blue","ir","ndvi","Cmmn_Nm","red_blue","red_green","blue_green"
3911,3007,1856,5464,0.165653333333333,"Bigleaf Maple",2.10721982758621,1.30063185899568,0.617226471566345
3729,3077,2016,3854,0.0164842410655413,"Bigleaf Maple",1.84970238095238,1.21189470263243,0.65518362040949
4278,3785,2752,6301,0.191227904338784,"Bigleaf Maple",1.55450581395349,1.13025099075297,0.727080581241744
4128,3645,2622,5274,0.121888959795788,"Bigleaf Maple",1.57437070938215,1.13251028806584,0.719341563786008
3860,2824,1494,5115,0.13983286908078,"Bigleaf Maple",2.58366800535475,1.36685552407932,0.529036827195467
3898,3182,2186,4077,0.0224451410658307,"Bigleaf Maple",1.78316559926807,1.22501571338781,0.686989314896292
3841,2849,1723,5224,0.152564809707667,"Bigleaf Maple",2.22925130586187,1.34819234819235,0.604773604773605
3873,3249,2230,4240,0.0452360409219771,"Bigleaf Maple",1.73677130044843,1.19205909510619,0.686365035395506
4279,3525,2616,6534,0.208545269582909,"Bigleaf Maple",1.63570336391437,1.21390070921986,0.742127659574468
4192,3627,2627,5485,0.133615790017567,"Bigleaf Maple",1.59573658165207,1.15577612351806,0.724290046870692
4363,3879,2970,5680,0.131136114706761,"Bigleaf Maple",1.46902356902357,1.12477442639856,0.765661252900232
4243,3574,2541,4866,0.0683938961466681,"Bigleaf Maple",1.6698150334514,1.18718522663682,0.710968102965865
3563,2269,1371,2515,-0.172425139848634,"Bigleaf Maple",2.59883296863603,1.5702952842662,0.604230938739533
3798,3206,2136,4840,0.120629775410975,"Bigleaf Maple",1.77808988764045,1.18465377417342,0.666250779787898
3841,2838,1553,3795,-0.00602409638554217,"Bigleaf Maple",2.47327752736639,1.35341789992953,0.547216349541931
3981,3346,2311,4484,0.0594211458948612,"Bigleaf Maple",1.72263089571614,1.18977884040646,0.690675433353258
3945,3423,2259,5571,0.170870113493064,"Bigleaf Maple",1.74634794156707,1.15249780893953,0.659947414548642
3988,3306,2217,4091,0.0127491026117094,"Bigleaf Maple",1.79882724402346,1.20629159104658,0.67059891107078
3998,3448,2434,7343,0.294947535490697,"Bigleaf Maple",1.64256368118324,1.15951276102088,0.705916473317865
4112,3604,2557,6700,0.2393636699963,"Bigleaf Maple",1.60813453265546,1.14095449500555,0.709489456159822
3863,3205,2057,4596,0.0866532687078851,"Bigleaf Maple",1.87797763733593,1.20530421216849,0.641809672386895
3860,2792,1732,3440,-0.0575342465753425,"Bigleaf Maple",2.22863741339492,1.38252148997135,0.620343839541547
